date,home,away,neutral,gdf,draw,win,k,result
1986-06-30,Burma,India,False,2,False,True,20,1.0
1986-07-06,Malawi,Uganda,False,1,False,True,20,1.0
1986-07-08,Malawi,Uganda,False,0,True,False,20,0.5
1986-07-10,Malawi,Uganda,False,0,True,False,20,0.5
1986-07-22,Malaysia,Korea Republic,False,1,False,True,30,1.0
1986-07-24,Malaysia,India,False,3,False,True,30,1.0
1986-07-25,Japan,Syria,True,1,False,True,30,1.0
1986-07-26,India,Korea Republic,True,1,False,True,30,1.0
1986-07-26,Liberia,Guinea,False,0,True,False,20,0.5
1986-07-26,Malaysia,Thailand,False,2,False,True,30,1.0
1986-07-27,Nigeria,Togo,True,0,True,False,20,0.5
1986-07-28,Guinea,Ivory Coast,True,2,False,False,20,0.0
1986-07-28,Korea Republic,Thailand,True,1,False,False,30,0.0
1986-07-29,Ghana,Nigeria,True,2,False,True,20,1.0
1986-07-30,India,Thailand,True,2,False,True,30,1.0
1986-07-30,Liberia,Ivory Coast,False,2,False,False,20,0.0
1986-07-31,China,Congo,False,0,True,False,20,0.5
1986-07-31,Ghana,Togo,True,0,True,False,20,0.5
1986-08-01,Liberia,Guinea,False,1,False,True,20,1.0
1986-08-01,Malaysia,Japan,False,1,False,True,30,1.0
1986-08-02,Ghana,Ivory Coast,True,1,False,False,20,0.0
1986-08-02,Liberia,Togo,False,1,False,True,20,1.0
1986-08-03,Australia,Czechoslovakia,False,0,True,False,20,0.5
1986-08-06,Australia,Czechoslovakia,False,1,False,False,20,0.0
1986-08-06,Finland,Sweden,False,2,False,False,20,0.0
1986-08-10,Australia,Czechoslovakia,False,3,False,False,20,0.0
1986-08-12,Bahrain,Oman,False,1,False,False,20,0.0
1986-08-13,Senegal,Gabon,False,1,False,True,20,1.0
1986-08-14,Bahrain,Oman,False,2,False,True,20,1.0
1986-08-16,Guinea,Gambia,False,1,False,True,40,1.0
1986-08-19,Switzerland,France,False,2,False,True,20,1.0
1986-08-20,Finland,German DR,False,1,False,True,20,1.0
1986-08-20,Indonesia,Algeria,False,1,False,False,30,0.0
1986-08-20,Norway,Romania,False,0,True,False,20,0.5
1986-08-20,Sweden,Russia,False,0,True,False,20,0.5
1986-08-23,Malaysia,Algeria,False,0,True,False,20,0.5
1986-08-24,China,Korea DPR,True,0,True,False,30,0.5
1986-08-24,Oman,Bahrain,False,1,False,True,20,1.0
1986-08-24,Singapore,Canada,False,1,False,False,30,0.0
1986-08-26,Oman,Bahrain,False,1,False,False,20,0.0
1986-08-27,Austria,Switzerland,False,0,True,False,20,0.5
1986-08-27,Canada,Korea DPR,True,0,True,False,30,0.5
1986-08-30,Gambia,Guinea,False,1,False,False,40,0.0
1986-08-30,Singapore,Korea DPR,False,2,False,False,30,0.0
1986-08-31,China,Canada,True,1,False,True,30,1.0
1986-09-01,Singapore,China,False,3,False,False,30,0.0
1986-09-03,Singapore,China,False,1,False,False,30,0.0
1986-09-04,Canada,Korea DPR,True,2,False,False,30,0.0
1986-09-06,China,Korea DPR,True,1,False,True,30,1.0
1986-09-06,Singapore,Canada,False,1,False,False,30,0.0
1986-09-07,Singapore,Saudi Arabia,False,4,False,False,20,0.0
1986-09-09,Norway,Hungary,False,0,True,False,20,0.5
1986-09-10,Belgium,Ireland,False,0,True,False,40,0.5
1986-09-10,Czechoslovakia,Netherlands,False,1,False,True,20,1.0
1986-09-10,Finland,Wales,False,0,True,False,40,0.5
1986-09-10,German DR,Denmark,False,1,False,False,20,0.0
1986-09-10,Iceland,France,False,0,True,False,40,0.5
1986-09-10,Romania,Austria,False,4,False,True,40,1.0
1986-09-10,Scotland,Bulgaria,False,0,True,False,40,0.5
1986-09-10,Sweden,England,False,1,False,True,20,1.0
1986-09-17,Fiji,New Zealand,False,2,False,False,20,0.0
1986-09-19,Fiji,New Zealand,False,1,False,False,20,0.0
1986-09-20,Iran,Thailand,True,4,False,True,20,1.0
1986-09-21,Uganda,Rwanda,False,1,False,True,20,1.0
1986-09-24,Denmark,Germany,False,2,False,False,20,0.0
1986-09-24,Iceland,Russia,False,0,True,False,40,0.5
1986-09-24,Norway,German DR,False,0,True,False,40,0.5
1986-09-24,Spain,Greece,False,2,False,True,20,1.0
1986-09-24,Sweden,Switzerland,False,2,False,True,40,1.0
1986-09-27,Zambia,Congo DR,False,0,True,False,20,0.5
1986-09-28,Zambia,Congo DR,False,1,False,False,20,0.0
1986-09-30,Botswana,Malawi,False,2,False,True,20,1.0
1986-10-05,Angola,Gabon,False,1,False,True,40,1.0
1986-10-05,Central African Republic,Congo,False,1,False,False,40,0.0
1986-10-05,Ethiopia,Tanzania,False,2,False,True,40,1.0
1986-10-07,Kenya,Somalia,False,1,False,True,20,1.0
1986-10-07,Poland,Korea DPR,False,0,True,False,20,0.5
1986-10-08,Israel,Romania,False,2,False,False,20,0.0
1986-10-08,Italy,Greece,False,2,False,True,20,1.0
1986-10-11,France,Russia,False,2,False,False,40,0.0
1986-10-11,Uganda,Kenya,False,2,False,True,20,1.0
1986-10-12,Portugal,Sweden,False,0,True,False,40,0.5
1986-10-14,Luxembourg,Belgium,False,6,False,False,40,0.0
1986-10-15,Austria,Albania,False,3,False,True,40,1.0
1986-10-15,Czechoslovakia,Finland,False,3,False,True,40,1.0
1986-10-15,England,Northern Ireland,False,3,False,True,40,1.0
1986-10-15,Germany,Spain,False,0,True,False,20,0.5
1986-10-15,Hungary,Netherlands,False,1,False,False,40,0.0
1986-10-15,Ireland,Scotland,False,0,True,False,40,0.5
1986-10-15,Poland,Greece,False,1,False,True,40,1.0
1986-10-19,Congo,Central African Republic,False,4,False,True,40,1.0
1986-10-19,Gabon,Angola,False,1,False,True,40,1.0
1986-10-19,Liberia,Sierra Leone,False,0,True,False,40,0.5
1986-10-19,Somalia,Uganda,False,0,True,False,40,0.5
1986-10-25,New Zealand,Australia,False,0,True,False,20,0.5
1986-10-28,Honduras,Panama,True,1,False,True,20,1.0
1986-10-29,Austria,Germany,False,3,False,True,20,1.0
1986-10-29,Denmark,Finland,False,1,False,True,40,1.0
1986-10-29,German DR,Iceland,False,2,False,True,40,1.0
1986-10-29,Russia,Norway,False,4,False,True,40,1.0
1986-10-29,Switzerland,Portugal,False,0,True,False,40,0.5
1986-10-29,Tunisia,Bulgaria,False,0,True,False,20,0.5
1986-10-29,Yugoslavia,Turkey,False,4,False,True,40,1.0
1986-10-30,Cuba,Panama,True,0,True,False,20,0.5
1986-11-02,Australia,New Zealand,False,1,False,True,20,1.0
1986-11-12,Czechoslovakia,Denmark,False,0,True,False,40,0.5
1986-11-12,England,Yugoslavia,False,2,False,True,40,1.0
1986-11-12,Greece,Hungary,False,1,False,True,40,1.0
1986-11-12,Poland,Ireland,False,1,False,True,20,1.0
1986-11-12,Scotland,Luxembourg,False,3,False,True,40,1.0
1986-11-12,Spain,Romania,False,1,False,True,40,1.0
1986-11-12,Turkey,Northern Ireland,False,0,True,False,40,0.5
1986-11-15,Italy,Switzerland,False,1,False,True,40,1.0
1986-11-16,Malta,Sweden,False,5,False,False,40,0.0
1986-11-19,Belgium,Bulgaria,False,0,True,False,40,0.5
1986-11-19,German DR,France,False,0,True,False,40,0.5
1986-11-19,Netherlands,Poland,False,0,True,False,40,0.5
1986-11-23,China,Australia,False,2,False,False,20,0.0
1986-11-25,Kenya,Rwanda,False,1,False,False,20,0.0
1986-12-03,Albania,Spain,False,1,False,False,40,0.0
1986-12-03,Cyprus,Greece,False,2,False,False,40,0.0
1986-12-04,Nepal,Bangladesh,False,1,False,True,20,1.0
1986-12-06,Korea Republic,Malaysia,True,1,False,True,20,1.0
1986-12-06,Malta,Italy,False,2,False,False,40,0.0
1986-12-07,Angola,Tanzania,False,1,False,True,20,1.0
1986-12-09,Equatorial Guinea,Cameroon,False,2,False,False,30,0.0
1986-12-10,Angola,Zambia,False,1,False,False,20,0.0
1986-12-10,Congo,Gabon,True,1,False,False,30,0.0
1986-12-11,Algeria,Ivory Coast,False,1,False,True,20,1.0
1986-12-11,Chad,Cameroon,True,2,False,False,30,0.0
1986-12-11,Nepal,Korea Republic,False,1,False,False,20,0.0
1986-12-11,St. Lucia,St. Vincent and the Grenadines,False,4,False,True,30,1.0
1986-12-12,Central African Republic,Congo,True,2,False,False,30,0.0
1986-12-13,Equatorial Guinea,Chad,False,1,False,False,30,0.0
1986-12-14,Algeria,Ivory Coast,False,1,False,True,20,1.0
1986-12-14,Central African Republic,Gabon,True,1,False,False,30,0.0
1986-12-16,Congo,Cameroon,True,1,False,False,30,0.0
1986-12-17,Chad,Gabon,True,0,True,False,30,0.5
1986-12-19,Chad,Cameroon,True,3,False,False,30,0.0
1986-12-21,Cyprus,Netherlands,False,2,False,False,40,0.0
1987-01-04,Barbados,St. Vincent and the Grenadines,False,3,False,True,20,1.0
1987-01-07,Portugal,Greece,False,0,True,False,20,0.5
1987-01-13,El Salvador,Mexico,True,2,False,False,20,0.0
1987-01-14,Greece,Cyprus,False,2,False,True,40,1.0
1987-01-14,India,China,False,0,True,False,30,0.5
1987-01-17,Mali,Burkina Faso,False,2,False,True,20,1.0
1987-01-19,Guinea,Mali,False,1,False,True,20,1.0
1987-01-21,Spain,Netherlands,False,0,True,False,20,0.5
1987-01-24,Italy,Malta,False,5,False,True,40,1.0
1987-01-25,Niger,Mali,False,1,False,True,20,1.0
1987-01-27,Nigeria,Syria,True,1,False,True,30,1.0
1987-01-27,St. Lucia,Guyana,False,2,False,False,20,0.0
1987-01-31,Ivory Coast,Ghana,True,2,False,False,30,0.0
1987-02-01,Liberia,Burkina Faso,False,2,False,True,30,1.0
1987-02-02,Niger,Ghana,True,4,False,False,30,0.0
1987-02-03,Liberia,Benin,False,0,True,False,30,0.5
1987-02-04,Niger,Ivory Coast,True,1,False,False,30,0.0
1987-02-04,Portugal,Belgium,False,1,False,True,20,1.0
1987-02-05,Burkina Faso,Benin,True,1,False,True,30,1.0
1987-02-07,Cayman Islands,Jamaica,False,2,False,False,20,0.0
1987-02-07,Tunisia,Austria,False,2,False,False,20,0.0
1987-02-08,Cyprus,Hungary,False,1,False,False,40,0.0
1987-02-08,Liberia,Ghana,False,1,False,False,30,0.0
1987-02-14,Portugal,Italy,False,1,False,False,40,0.0
1987-02-16,Kuwait,Algeria,False,2,False,True,20,1.0
1987-02-18,Israel,Northern Ireland,False,0,True,False,20,0.5
1987-02-18,Scotland,Ireland,False,1,False,False,40,0.0
1987-02-18,Spain,England,False,2,False,False,20,0.0
1987-02-18,Wales,Russia,False,0,True,False,20,0.5
1987-02-20,Panama,Cuba,False,1,False,True,20,1.0
1987-02-20,Thailand,Oman,False,2,False,True,30,1.0
1987-02-21,Korea DPR,Russia,True,1,False,True,30,1.0
1987-02-21,Kuwait,Iraq,False,2,False,True,20,1.0
1987-02-22,Guinea,Mauritania,False,1,False,True,30,1.0
1987-02-22,Guinea-Bissau,Mali,True,0,True,False,30,0.5
1987-02-22,Panama,Cuba,False,2,False,False,20,0.0
1987-02-23,Senegal,Sierra Leone,True,1,False,False,30,0.0
1987-02-24,Guinea,Mali,False,0,True,False,30,0.5
1987-02-24,Guinea-Bissau,Mauritania,True,0,True,False,30,0.5
1987-02-25,Cape Verde,Senegal,True,2,False,False,30,0.0
1987-02-25,Dominican Republic,Panama,False,2,False,False,20,0.0
1987-02-26,Guinea,Guinea-Bissau,False,0,True,False,30,0.5
1987-02-26,Kuwait,Iceland,False,0,True,False,20,0.5
1987-02-26,Mali,Mauritania,True,1,False,True,30,1.0
1987-02-27,Cape Verde,Sierra Leone,True,2,False,False,30,0.0
1987-02-27,Dominican Republic,Panama,False,1,False,False,20,0.0
1987-02-28,Dominican Republic,Panama,False,0,True,False,20,0.5
1987-02-28,Kuwait,Iceland,False,1,False,False,20,0.0
1987-03-01,Guinea,Senegal,False,1,False,True,30,1.0
1987-03-01,Mali,Sierra Leone,True,0,True,False,30,0.5
1987-03-02,Senegal,Sierra Leone,True,0,True,False,30,0.5
