date,home,away,neutral,gdf,draw,win,k,result
1986-05-31,Bulgaria,Italy,True,0,True,False,60,0.5
1986-05-31,Macau,Hong Kong,False,1,False,False,20,0.0
1986-06-01,Canada,France,True,1,False,False,60,0.0
1986-06-01,Spain,Brazil,True,1,False,False,60,0.0
1986-06-02,Argentina,Korea Republic,True,2,False,True,60,1.0
1986-06-02,Morocco,Poland,True,0,True,False,60,0.5
1986-06-02,Russia,Hungary,True,6,False,True,60,1.0
1986-06-03,Algeria,Northern Ireland,True,0,True,False,60,0.5
1986-06-03,Djibouti,Ethiopia,False,2,False,False,20,0.0
1986-06-03,Mexico,Belgium,False,1,False,True,60,1.0
1986-06-03,Portugal,England,True,1,False,True,60,1.0
1986-06-04,Nepal,Hong Kong,False,2,False,True,20,1.0
1986-06-04,Paraguay,Iraq,True,1,False,True,60,1.0
1986-06-04,Romania,Norway,False,2,False,True,20,1.0
1986-06-04,Scotland,Denmark,True,1,False,False,60,0.0
1986-06-04,Uruguay,Germany,True,0,True,False,60,0.5
1986-06-05,France,Russia,True,0,True,False,60,0.5
1986-06-05,Italy,Argentina,True,0,True,False,60,0.5
1986-06-05,Korea Republic,Bulgaria,True,0,True,False,60,0.5
1986-06-06,Brazil,Algeria,True,1,False,True,60,1.0
1986-06-06,England,Morocco,True,0,True,False,60,0.5
1986-06-06,Hungary,Canada,True,2,False,True,60,1.0
1986-06-06,Mauritius,Réunion,False,1,False,False,20,0.0
1986-06-07,Mexico,Paraguay,False,0,True,False,60,0.5
1986-06-07,Nepal,Bhutan,False,4,False,True,20,1.0
1986-06-07,Northern Ireland,Spain,True,1,False,False,60,0.0
1986-06-07,Poland,Portugal,True,1,False,True,60,1.0
1986-06-08,Denmark,Uruguay,True,5,False,True,60,1.0
1986-06-08,Germany,Scotland,True,1,False,True,60,1.0
1986-06-08,Iraq,Belgium,True,1,False,False,60,0.0
1986-06-09,Hungary,France,True,3,False,False,60,0.0
1986-06-09,Russia,Canada,True,2,False,True,60,1.0
1986-06-10,Argentina,Bulgaria,True,2,False,True,60,1.0
1986-06-10,Korea Republic,Italy,True,1,False,False,60,0.0
1986-06-11,England,Poland,True,3,False,True,60,1.0
1986-06-11,Guyana,Barbados,False,1,False,True,20,1.0
1986-06-11,Mexico,Iraq,False,1,False,True,60,1.0
1986-06-11,Paraguay,Belgium,True,0,True,False,60,0.5
1986-06-11,Portugal,Morocco,True,2,False,False,60,0.0
1986-06-12,Algeria,Spain,True,3,False,False,60,0.0
1986-06-12,Northern Ireland,Brazil,True,3,False,False,60,0.0
1986-06-13,Denmark,Germany,True,2,False,True,60,1.0
1986-06-13,Réunion,Mauritius,False,0,True,False,20,0.5
1986-06-13,Scotland,Uruguay,True,0,True,False,60,0.5
1986-06-15,Mexico,Bulgaria,False,2,False,True,60,1.0
1986-06-15,Russia,Belgium,True,1,False,False,60,0.0
1986-06-16,Argentina,Uruguay,True,1,False,True,60,1.0
1986-06-16,Brazil,Poland,True,4,False,True,60,1.0
1986-06-17,Italy,France,True,2,False,False,60,0.0
1986-06-17,Morocco,Germany,True,1,False,False,60,0.0
1986-06-18,Denmark,Spain,True,4,False,False,60,0.0
1986-06-18,England,Paraguay,True,3,False,True,60,1.0
1986-06-21,Brazil,France,True,0,True,False,60,0.5
1986-06-21,Malawi,Zambia,False,2,False,False,20,0.0
1986-06-21,Mexico,Germany,False,0,True,False,60,0.5
1986-06-22,Argentina,England,True,1,False,True,60,1.0
1986-06-22,Malawi,Zambia,False,1,False,False,20,0.0
1986-06-22,Spain,Belgium,True,0,True,False,60,0.5
1986-06-25,Argentina,Belgium,True,2,False,True,60,1.0
1986-06-25,France,Germany,True,2,False,False,60,0.0
1986-06-28,France,Belgium,True,2,False,True,60,1.0
1986-06-29,Argentina,Germany,True,1,False,True,60,1.0
